規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.2,17,15.3,128.7,140.1,113.3,118,126.7,106.3,10.7,13.4,7
５人以上,"鉱業,採石業,砂利採取業",18,17.6,19.2,147.3,150.2,137.1,128,129,124.3,19.3,21.2,12.8
５人以上,建設業,17.9,18.3,16.3,149.1,153.8,128.2,130.3,132.7,119.7,18.8,21.1,8.5
５人以上,製造業,16.4,16.8,15.4,138.3,143.7,124.6,126.4,130.8,115.1,11.9,12.9,9.5
５人以上,電気・ガス・熱供給・水道業,17.3,17.4,16.5,149.3,151.7,134.2,130,131.5,120.5,19.3,20.2,13.7
５人以上,情報通信業,16.9,17.2,16.2,143.5,147.3,132,129.1,132.2,119.8,14.4,15.1,12.2
５人以上,"運輸業,郵便業",17.6,18,16.2,151.2,159.4,127.3,132,137.2,116.7,19.2,22.2,10.6
５人以上,"卸売業,小売業",16.6,17.2,15.8,129.1,139.9,115.5,120.6,129.2,109.8,8.5,10.7,5.7
５人以上,"金融業,保険業",17.4,17.8,17,139.5,145.5,132.8,124.7,128.8,120.1,14.8,16.7,12.7
５人以上,"不動産業,物品賃貸業",17.3,17.9,16.2,140.5,149.4,124.8,127.5,134,116.1,13,15.4,8.7
５人以上,"学術研究,専門・技術サービス業",16.8,17.2,16,139.5,144.2,130.2,126.2,130.1,118.5,13.3,14.1,11.7
５人以上,"宿泊業,飲食サービス業",13,13.9,12.3,90,104.7,78.1,83.8,95.6,74.3,6.2,9.1,3.8
５人以上,"生活関連サービス業,娯楽業",16.1,17,15.5,122.2,135,112.3,114.2,124.7,106.1,8,10.3,6.2
５人以上,"教育,学習支援業",13.9,14.6,13.3,103.4,108.9,98.3,96.8,101.5,92.5,6.6,7.4,5.8
５人以上,"医療,福祉",15.2,15.9,15,112.2,125.2,107.6,107.5,119.4,103.3,4.7,5.8,4.3
５人以上,複合サービス事業,17.7,18.2,16.8,141.6,154.2,122.8,127.9,136.4,115.2,13.7,17.8,7.6
５人以上,サービス業（他に分類されないもの）,16.9,17.3,16.3,132.5,141.1,121.1,122.2,128.7,113.6,10.3,12.4,7.5
30人以上,調査産業計,16.7,17.2,15.9,135,144.3,121.3,122.8,129.5,112.9,12.2,14.8,8.4
30人以上,"鉱業,採石業,砂利採取業",18,17.6,19.2,147.3,150.2,137.1,128,129,124.3,19.3,21.2,12.8
30人以上,建設業,18,18.4,16.3,154.7,158.6,134.9,131.4,132.8,124.3,23.3,25.8,10.6
30人以上,製造業,16.8,17.1,15.9,143.6,147.4,133.2,130.1,133.3,121.4,13.5,14.1,11.8
30人以上,電気・ガス・熱供給・水道業,17,17.1,16.3,147.7,149.9,133.7,127.5,128.8,119.2,20.2,21.1,14.5
30人以上,情報通信業,17.1,17.3,16.4,145.9,149.4,135.1,130.9,133.8,121.9,15,15.6,13.2
30人以上,"運輸業,郵便業",17.7,18.2,16.1,152.8,161.4,128.7,133.1,138.6,117.7,19.7,22.8,11
30人以上,"卸売業,小売業",17.1,17.5,16.6,134.6,144.1,122.1,125.3,132.7,115.5,9.3,11.4,6.6
30人以上,"金融業,保険業",17.3,17.7,16.8,139.4,145,132.7,123.5,127.8,118.5,15.9,17.2,14.2
30人以上,"不動産業,物品賃貸業",17.3,17.7,16.6,140.6,146.8,128.8,127.2,131.6,118.8,13.4,15.2,10
30人以上,"学術研究,専門・技術サービス業",16.8,17.2,16.1,141.5,145.5,132.7,125.9,129.1,118.9,15.6,16.4,13.8
30人以上,"宿泊業,飲食サービス業",14,14.5,13.5,101.7,116.8,88.6,93.4,104.8,83.5,8.3,12,5.1
30人以上,"生活関連サービス業,娯楽業",15.9,16.8,15.3,120.1,134.8,109.6,110.9,122.4,102.6,9.2,12.4,7
30人以上,"教育,学習支援業",14.1,14.7,13.4,106.6,111.7,101.6,99.9,104.3,95.6,6.7,7.4,6
30人以上,"医療,福祉",16.1,16.3,16,122.5,129.6,119.4,117,123.4,114.2,5.5,6.2,5.2
30人以上,複合サービス事業,18.2,18.5,17.7,147.6,157.1,123.7,130.4,137.3,113,17.2,19.8,10.7
30人以上,サービス業（他に分類されないもの）,16.9,17.4,16.3,133,142.2,122.1,122,128.6,114.1,11,13.6,8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３１年１月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
