規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.1,17.9,16,135.4,148.2,118.4,124.1,133.8,111.1,11.3,14.4,7.3
５人以上,"鉱業,採石業,砂利採取業",18.2,18.3,17.8,153.2,156.4,140.4,133.7,134.9,128.9,19.5,21.5,11.5
５人以上,建設業,20,20.3,18.7,168.8,173.4,148.7,148.1,150.1,139.5,20.7,23.3,9.2
５人以上,製造業,18.7,19.1,17.7,156.4,162.6,140.9,142.5,147.3,130.5,13.9,15.3,10.4
５人以上,電気・ガス・熱供給・水道業,17.7,17.9,16.4,156.8,160.4,134.3,134.3,136.8,118.4,22.5,23.6,15.9
５人以上,情報通信業,18,18.2,17.3,152.6,156.3,141.6,136.9,139.7,128.6,15.7,16.6,13
５人以上,"運輸業,郵便業",18.5,19.1,16.7,159.5,168.5,129.8,138.7,144.5,119.4,20.8,24,10.4
５人以上,"卸売業,小売業",17.5,18.2,16.6,135,147.6,119.6,126.5,136.8,114,8.5,10.8,5.6
５人以上,"金融業,保険業",17.6,17.9,17.2,140.8,146.9,133.7,125.9,130,121.1,14.9,16.9,12.6
５人以上,"不動産業,物品賃貸業",18.1,18.7,17,147.2,156,132.4,133.3,139.4,123,13.9,16.6,9.4
５人以上,"学術研究,専門・技術サービス業",18.4,18.7,17.8,152.7,157.4,143.7,137.8,141.4,131,14.9,16,12.7
５人以上,"宿泊業,飲食サービス業",13,13.8,12.3,89.6,104.3,78.1,83,94.5,74,6.6,9.8,4.1
５人以上,"生活関連サービス業,娯楽業",16.4,17.3,15.7,123,136.4,112.6,115.3,126.2,106.8,7.7,10.2,5.8
５人以上,"教育,学習支援業",14.5,14.8,14.2,110.3,112.8,107.9,103.4,105.1,101.8,6.9,7.7,6.1
５人以上,"医療,福祉",15.7,15.7,15.7,116.1,123.8,113.4,110.7,117.5,108.3,5.4,6.3,5.1
５人以上,複合サービス事業,17.3,17.7,16.7,138.3,148.7,123.1,126.6,133.8,116.1,11.7,14.9,7
５人以上,サービス業（他に分類されないもの）,17.3,18,16.4,135.3,145.5,122.2,125,133,114.7,10.3,12.5,7.5
30人以上,調査産業計,17.3,17.9,16.3,139.7,150.4,124.1,126.8,134.5,115.5,12.9,15.9,8.6
30人以上,"鉱業,採石業,砂利採取業",18.2,18.3,17.8,153.2,156.4,140.4,133.7,134.9,128.9,19.5,21.5,11.5
30人以上,建設業,19.6,19.8,18.6,170.2,173.9,152.2,144.9,145.8,140.5,25.3,28.1,11.7
30人以上,製造業,18.2,18.6,17.2,155.4,160.3,142.7,139.9,143.7,130.1,15.5,16.6,12.6
30人以上,電気・ガス・熱供給・水道業,17.6,17.8,16.5,157.4,160.8,135.5,133.4,135.7,118.9,24,25.1,16.6
30人以上,情報通信業,18,18.2,17.4,154.1,157.5,143.2,137.7,140.3,129.5,16.4,17.2,13.7
30人以上,"運輸業,郵便業",18.2,18.8,16.4,158.3,167.4,129.7,136.6,142.2,119,21.7,25.2,10.7
30人以上,"卸売業,小売業",17.6,18.1,16.9,137.4,148.3,122.9,128.1,136.8,116.6,9.3,11.5,6.3
30人以上,"金融業,保険業",17.5,17.9,17,140.6,146.5,133.6,124.7,129.1,119.4,15.9,17.4,14.2
30人以上,"不動産業,物品賃貸業",17.8,18.1,17.1,143.2,149.3,131.9,129.8,134,122.1,13.4,15.3,9.8
30人以上,"学術研究,専門・技術サービス業",18.2,18.5,17.6,152.4,156.5,144.1,135,137.9,129.2,17.4,18.6,14.9
30人以上,"宿泊業,飲食サービス業",13.9,14.7,13.2,99.9,115.9,86.7,91.9,104,81.9,8,11.9,4.8
30人以上,"生活関連サービス業,娯楽業",15.6,16.3,15.1,113.1,127.7,102.9,105.3,116.5,97.5,7.8,11.2,5.4
30人以上,"教育,学習支援業",14.7,15,14.4,115.2,117.5,112.9,108.2,109.7,106.6,7,7.8,6.3
30人以上,"医療,福祉",16,15.9,16.1,122.6,126.6,120.9,116.3,120,114.7,6.3,6.6,6.2
30人以上,複合サービス事業,17.6,17.8,17.1,141.2,149.9,119,127.3,134,110.3,13.9,15.9,8.7
30人以上,サービス業（他に分類されないもの）,17.2,17.9,16.3,134.3,145.8,121.2,123.4,132.1,113.4,10.9,13.7,7.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３１年２月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
