規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,6049261,68646,79598,6039853,2128429,100645,80898,2146632
５人以上,"鉱業,採石業,砂利採取業",1410,15,23,1401,11,0,0,12
５人以上,建設業,364986,3931,1850,367066,13261,1361,422,14201
５人以上,製造業,521510,4389,4875,521023,46869,1160,726,47304
５人以上,電気・ガス・熱供給・水道業,26757,35,162,26631,685,0,48,636
５人以上,情報通信業,802496,6981,6983,802652,33850,1531,538,34685
５人以上,"運輸業,郵便業",408308,6232,7563,406979,64521,2730,3698,63551
５人以上,"卸売業,小売業",1215915,11145,14373,1212862,475556,13152,11267,477266
５人以上,"金融業,保険業",377527,3099,3828,376723,22525,138,405,22333
５人以上,"不動産業,物品賃貸業",176186,1764,2793,175157,40217,2395,883,41729
５人以上,"学術研究,専門・技術サービス業",364542,3444,6315,361669,32653,1778,1696,32737
５人以上,"宿泊業,飲食サービス業",143013,5276,5485,143066,548559,38542,28399,558440
５人以上,"生活関連サービス業,娯楽業",128478,3013,3445,128253,120459,4961,4583,120630
５人以上,"教育,学習支援業",241368,806,1498,240676,177490,10232,9893,177829
５人以上,"医療,福祉",499729,4495,4904,500024,287873,11357,7778,290748
５人以上,複合サービス事業,30458,142,202,30403,7837,117,64,7885
５人以上,サービス業（他に分類されないもの）,746578,13879,15299,745268,256063,11191,10498,256646
30人以上,調査産業計,4568438,44848,56038,4557774,1149819,49819,40468,1158644
30人以上,"鉱業,採石業,砂利採取業",1410,15,23,1401,11,0,0,12
30人以上,建設業,243647,919,1065,243500,6013,76,303,5787
30人以上,製造業,396861,2914,3701,396076,20008,252,587,19671
30人以上,電気・ガス・熱供給・水道業,23924,35,55,23905,639,0,2,636
30人以上,情報通信業,714453,6268,6158,714554,17785,801,321,18274
30人以上,"運輸業,郵便業",344017,6232,7060,343191,52907,2569,3045,52429
30人以上,"卸売業,小売業",822100,6269,7946,820598,229590,4413,3463,230365
30人以上,"金融業,保険業",311681,2112,3044,310743,17024,138,355,16813
30人以上,"不動産業,物品賃貸業",123045,1031,1863,122213,21350,546,346,21550
30人以上,"学術研究,専門・技術サービス業",263702,2149,5258,260592,18717,257,774,18201
30人以上,"宿泊業,飲食サービス業",67878,810,1399,67552,165126,8656,6944,166575
30人以上,"生活関連サービス業,娯楽業",59723,359,527,59555,74100,4352,2418,76034
30人以上,"教育,学習支援業",197115,806,853,197069,130985,9588,7499,133073
30人以上,"医療,福祉",361484,2597,3243,360821,155730,7880,4909,158718
30人以上,複合サービス事業,19648,89,92,19651,5148,38,64,5116
30人以上,サービス業（他に分類されないもの）,617750,12243,13751,616353,234686,10253,9438,235390
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１１月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
