規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8177690,4699640,3478050,169291,82518,86773,160496,75395,85101,8186485,4706763,3479722,26.2,16.1,39.9
５人以上,"鉱業,採石業,砂利採取業",1421,1116,305,15,11,4,23,21,2,1413,1106,307,0.8,1.1,－
５人以上,建設業,378247,317347,60900,5292,4401,891,2272,1680,592,381267,320068,61199,3.7,2.4,10.6
５人以上,製造業,568379,401531,166848,5549,3535,2014,5601,3441,2160,568327,401625,166702,8.3,3,21.1
５人以上,電気・ガス・熱供給・水道業,27442,22604,4838,35,28,7,210,181,29,27267,22451,4816,2.3,1.6,5.6
５人以上,情報通信業,836346,614086,222260,8512,5576,2936,7521,5115,2406,837337,614547,222790,4.1,2.3,9.2
５人以上,"運輸業,郵便業",472829,361963,110866,8962,4943,4019,11261,7415,3846,470530,359491,111039,13.5,12,18.5
５人以上,"卸売業,小売業",1691471,967102,724369,24297,11386,12911,25640,12484,13156,1690128,966004,724124,28.2,15.3,45.4
５人以上,"金融業,保険業",400052,210521,189531,3237,1757,1480,4233,2427,1806,399056,209851,189205,5.6,1.2,10.5
５人以上,"不動産業,物品賃貸業",216403,135550,80853,4159,1620,2539,3676,2123,1553,216886,135047,81839,19.2,14.5,27
５人以上,"学術研究,専門・技術サービス業",397195,259629,137566,5222,2488,2734,8011,3972,4039,394406,258145,136261,8.3,4.5,15.5
５人以上,"宿泊業,飲食サービス業",691572,322629,368943,43818,21942,21876,33884,14834,19050,701506,329737,371769,79.6,70,88.1
５人以上,"生活関連サービス業,娯楽業",248937,104449,144488,7974,3191,4783,8028,3037,4991,248883,104603,144280,48.5,42,53.1
５人以上,"教育,学習支援業",418858,204518,214340,11038,4995,6043,11391,4026,7365,418505,205487,213018,42.5,35.6,49.1
５人以上,"医療,福祉",787602,203514,584088,15852,4247,11605,12682,2803,9879,790772,204958,585814,36.8,28.4,39.7
５人以上,複合サービス事業,38295,25112,13183,259,69,190,266,206,60,38288,24975,13313,20.6,10.3,39.9
５人以上,サービス業（他に分類されないもの）,1002641,547969,454672,25070,12329,12741,25797,11630,14167,1001914,548668,453246,25.6,16.3,36.9
30人以上,調査産業計,5718257,3410665,2307592,94667,45790,48877,96506,46916,49590,5716418,3409539,2306879,20.3,11.7,33
30人以上,"鉱業,採石業,砂利採取業",1421,1116,305,15,11,4,23,21,2,1413,1106,307,0.8,1.1,－
30人以上,建設業,249660,214383,35277,995,774,221,1368,1018,350,249287,214139,35148,2.3,1.8,5.8
30人以上,製造業,416869,302859,114010,3166,2083,1083,4288,2772,1516,415747,302170,113577,4.7,1.8,12.5
30人以上,電気・ガス・熱供給・水道業,24563,20230,4333,35,28,7,57,28,29,24541,20230,4311,2.6,1.8,6.2
30人以上,情報通信業,732238,542997,189241,7069,4661,2408,6479,4465,2014,732828,543193,189635,2.5,0.9,7.1
30人以上,"運輸業,郵便業",396924,299785,97139,8801,4943,3858,10105,6741,3364,395620,297987,97633,13.3,12.5,15.6
30人以上,"卸売業,小売業",1051690,622637,429053,10682,5358,5324,11409,5693,5716,1050963,622302,428661,21.9,10.1,39.1
30人以上,"金融業,保険業",328705,171555,157150,2250,1265,985,3399,1846,1553,327556,170974,156582,5.1,1,9.6
30人以上,"不動産業,物品賃貸業",144395,92525,51870,1577,852,725,2209,1322,887,143763,92055,51708,15,12.6,19.3
30人以上,"学術研究,専門・技術サービス業",282419,191478,90941,2406,1278,1128,6032,2866,3166,278793,189890,88903,6.5,2.8,14.6
30人以上,"宿泊業,飲食サービス業",233004,102955,130049,9466,4126,5340,8343,3603,4740,234127,103478,130649,71.1,58,81.6
30人以上,"生活関連サービス業,娯楽業",133823,54399,79424,4711,1523,3188,2945,1295,1650,135589,54627,80962,56.1,44.6,63.8
30人以上,"教育,学習支援業",328100,164091,164009,10394,4653,5741,8352,3373,4979,330142,165371,164771,40.3,32.5,48.1
30人以上,"医療,福祉",517214,158490,358724,10477,3259,7218,8152,1796,6356,519539,159953,359586,30.5,25.9,32.6
30人以上,複合サービス事業,24796,18139,6657,127,69,58,156,96,60,24767,18112,6655,20.7,12.9,41.7
30人以上,サービス業（他に分類されないもの）,852436,453026,399410,22496,10907,11589,23189,9981,13208,851743,453952,397791,27.6,18.3,38.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１１月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
