規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.1,17.8,16,135.6,147.8,119.2,124.3,133.4,112,11.3,14.4,7.2
５人以上,"鉱業,採石業,砂利採取業",17,17.1,16.7,140.3,142.8,131.8,122.3,123.1,119.7,18,19.7,12.1
５人以上,建設業,19.6,19.9,17.9,166.8,171,144.3,146.3,148.4,135.1,20.5,22.6,9.2
５人以上,製造業,18.3,18.6,17.5,150.7,156.2,137.6,139.1,143.5,128.6,11.6,12.7,9
５人以上,電気・ガス・熱供給・水道業,17.4,17.6,16.8,147.4,150.3,133.4,129.5,131.2,121.6,17.9,19.1,11.8
５人以上,情報通信業,17.7,17.9,17.1,151,154.5,141.7,133.7,136.1,127.3,17.3,18.4,14.4
５人以上,"運輸業,郵便業",18.3,18.9,16.4,156.1,165.2,127.1,136.4,142.4,117.3,19.7,22.8,9.8
５人以上,"卸売業,小売業",17.5,18.2,16.6,137.5,149.9,121.4,129,139.3,115.5,8.5,10.6,5.9
５人以上,"金融業,保険業",17.5,17.8,17.3,143.3,151.2,134.5,126.6,130.9,121.8,16.7,20.3,12.7
５人以上,"不動産業,物品賃貸業",18,18.5,17.2,145.8,153.8,132.8,132.1,137.1,124,13.7,16.7,8.8
５人以上,"学術研究,専門・技術サービス業",17.6,17.9,17,144.9,149.4,136.6,130.8,134.1,124.7,14.1,15.3,11.9
５人以上,"宿泊業,飲食サービス業",13.4,14.4,12.5,92.9,108.2,79.7,86,98,75.7,6.9,10.2,4
５人以上,"生活関連サービス業,娯楽業",16.2,16.6,16,121.9,131.9,114.9,114.5,122.4,109,7.4,9.5,5.9
５人以上,"教育,学習支援業",14.3,15,13.5,105.8,113.2,98.4,99.2,105.3,93.1,6.6,7.9,5.3
５人以上,"医療,福祉",16.2,16.6,16.1,120.4,130.2,117,115.1,123.9,112,5.3,6.3,5
５人以上,複合サービス事業,17.3,17.9,16.3,138.7,148.1,121.8,126.5,134.2,112.7,12.2,13.9,9.1
５人以上,サービス業（他に分類されないもの）,17.6,18.2,16.8,137.3,148,124.2,127,135,117.2,10.3,13,7
30人以上,調査産業計,17.2,17.8,16.4,139.3,149.2,124.6,126.4,133.3,116.1,12.9,15.9,8.5
30人以上,"鉱業,採石業,砂利採取業",17,17.1,16.7,140.3,142.8,131.8,122.3,123.1,119.7,18,19.7,12.1
30人以上,建設業,18.9,19.2,17.3,164.3,167.7,144.3,139.8,141.1,132.3,24.5,26.6,12
30人以上,製造業,17.9,18.2,17.2,151.2,154.8,141.9,137.8,140.5,130.7,13.4,14.3,11.2
30人以上,電気・ガス・熱供給・水道業,17.3,17.5,16.6,147.7,151.2,131.5,128.4,130.4,119.2,19.3,20.8,12.3
30人以上,情報通信業,17.6,17.8,17.2,151.4,154.2,143.2,133.5,135.4,128,17.9,18.8,15.2
30人以上,"運輸業,郵便業",18.1,18.7,16.2,155.9,164.8,127.8,135.4,141.1,117.5,20.5,23.7,10.3
30人以上,"卸売業,小売業",17.5,18,16.9,139.4,149,125.9,129.9,137.7,118.9,9.5,11.3,7
30人以上,"金融業,保険業",17.5,17.7,17.2,143.5,151.5,135,125.4,129.7,120.9,18.1,21.8,14.1
30人以上,"不動産業,物品賃貸業",18,18.4,17.4,145.8,151.9,135.1,131.6,135.4,124.9,14.2,16.5,10.2
30人以上,"学術研究,専門・技術サービス業",17.4,17.8,16.7,145.8,150.4,136.1,129.6,132.9,122.7,16.2,17.5,13.4
30人以上,"宿泊業,飲食サービス業",14.1,14.8,13.4,100.6,116.1,87.8,93,104.9,83.1,7.6,11.2,4.7
30人以上,"生活関連サービス業,娯楽業",15.4,15.8,15.1,110.3,123.8,100.6,102.4,112.6,95,7.9,11.2,5.6
30人以上,"教育,学習支援業",14.4,15.3,13.5,109,117.2,100.2,102.2,109,94.8,6.8,8.2,5.4
30人以上,"医療,福祉",16.8,16.9,16.7,126.6,132,124.3,121,125.4,119.1,5.6,6.6,5.2
30人以上,複合サービス事業,17.8,18,17.4,145.9,151.6,130.3,129.4,134.5,115.5,16.5,17.1,14.8
30人以上,サービス業（他に分類されないもの）,17.4,17.9,16.7,136.5,147,124.3,125.6,133.3,116.7,10.9,13.7,7.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年９月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
