規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,6047145,109087,103113,6054712,2128218,98485,102132,2122978
５人以上,"鉱業,採石業,砂利採取業",1422,26,38,1410,11,0,0,11
５人以上,建設業,365008,4758,4834,364932,13210,485,380,13315
５人以上,製造業,525386,6439,8296,523497,44650,733,533,44882
５人以上,電気・ガス・熱供給・水道業,26456,434,73,26817,620,16,11,625
５人以上,情報通信業,801913,14167,11594,804482,30742,2386,1268,31864
５人以上,"運輸業,郵便業",413362,8306,8830,412930,62421,2812,5242,59899
５人以上,"卸売業,小売業",1219343,18474,18972,1219562,469882,14828,12084,471909
５人以上,"金融業,保険業",381848,7328,9242,379934,20183,116,181,20118
５人以上,"不動産業,物品賃貸業",174066,3015,2885,174271,41690,1852,1335,42132
５人以上,"学術研究,専門・技術サービス業",360995,8342,4315,365023,32584,1114,1525,32172
５人以上,"宿泊業,飲食サービス業",147474,7292,5325,149445,552998,27011,37878,542127
５人以上,"生活関連サービス業,娯楽業",142441,1306,1775,141975,107428,3572,4035,106962
５人以上,"教育,学習支援業",231151,2472,1812,231809,184710,17433,15096,187049
５人以上,"医療,福祉",497873,5657,6307,497659,289794,9203,8618,289943
５人以上,複合サービス事業,30152,392,301,30243,8313,44,305,8052
５人以上,サービス業（他に分類されないもの）,728255,20679,18514,730723,268982,16880,13641,271918
30人以上,調査産業計,4553001,83622,75206,4561729,1155536,54266,52962,1156528
30人以上,"鉱業,採石業,砂利採取業",1422,26,38,1410,11,0,0,11
30人以上,建設業,242687,3085,2123,243649,6030,55,74,6011
30人以上,製造業,400971,5801,6717,400020,16830,237,253,16849
30人以上,電気・ガス・熱供給・水道業,23577,434,73,23938,620,16,11,625
30人以上,情報通信業,713258,13287,10987,715553,16514,817,651,16685
30人以上,"運輸業,郵便業",346977,7134,7529,346675,52772,2517,4947,50249
30人以上,"卸売業,小売業",822085,11744,11741,822110,228181,5622,4201,229580
30人以上,"金融業,保険業",314631,5847,7265,313212,15557,116,181,15493
30人以上,"不動産業,物品賃貸業",122203,2169,1609,122838,21628,311,307,21557
30人以上,"学術研究,専門・技術サービス業",260440,6077,2842,263676,18533,640,429,18743
30人以上,"宿泊業,飲食サービス業",66800,2182,1442,67545,166110,6930,7576,165459
30人以上,"生活関連サービス業,娯楽業",70118,1112,893,70339,64318,1420,2252,63484
30人以上,"教育,学習支援業",188721,1496,1492,188723,138535,15024,14184,139377
30人以上,"医療,福祉",360483,4536,4379,360640,157363,4308,5097,156574
30人以上,複合サービス事業,19480,155,103,19531,5244,44,24,5265
30人以上,サービス業（他に分類されないもの）,599148,18537,15973,601870,247290,16209,12775,250566
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１０月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
