 17 係留施設別コンテナ個数表,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,（単位：ＴＥＵ）,,
係留施設,,合　計,,,外　　貿,,,,,,,内　　貿,,,,,,,係留施設,
,,,,,合計,,,輸出,,輸入,,合計,,,移出,,移入,,,
,,計,実入,空,計,実入,空,実入,空,実入,空,計,実入,空,実入,空,実入,空,,
,2019年,"5,007,165 ","3,586,794 ","1,420,371 ","4,513,742 ","3,310,715 ","1,203,027 ","934,492 ","1,194,500 ","2,376,223 ","8,527 ","493,423 ","276,079 ","217,344 ","130,443 ","195,829 ","145,636 ","21,515 ",2019年,
合計,2018年,"5,107,528 ","3,693,420 ","1,414,108 ","4,570,702 ","3,414,328 ","1,156,374 ","973,542 ","1,143,921 ","2,440,786 ","12,453 ","536,826 ","279,092 ","257,734 ","147,136 ","235,821 ","131,956 ","21,913 ",2018年,合計
,増減,"-100,363 ","-106,626 ","6,263 ","-56,960 ","-103,613 ","46,653 ","-39,050 ","50,579 ","-64,563 ","-3,926 ","-43,403 ","-3,013 ","-40,390 ","-16,693 ","-39,992 ","13,680 ",-398 ,増減,
,2019年,"481,300 ","290,381 ","190,919 ","450,897 ","289,670 ","161,227 ","59,985 ","160,097 ","229,685 ","1,130 ","30,403 ",711 ,"29,692 ",-,"29,344 ",711 ,348 ,2019年,
品川岸壁,2018年,"483,487 ","308,218 ","175,269 ","453,512 ","308,218 ","145,294 ","73,888 ","143,622 ","234,330 ","1,672 ","29,975 ",-,"29,975 ",-,"29,445 ",-,530 ,2018年,品川岸壁
,増減,"-2,187 ","-17,837 ","15,650 ","-2,615 ","-18,548 ","15,933 ","-13,903 ","16,475 ","-4,645 ",-542 ,428 ,711 ,-283 ,-,-101 ,711 ,-182 ,増減,
,2019年,"54,278 ","46,206 ","8,072 ",-,-,-,-,-,-,-,"54,278 ","46,206 ","8,072 ","28,325 ",39 ,"17,881 ","8,033 ",2019年,
10号西岸壁,2018年,"53,765 ","47,664 ","6,101 ",-,-,-,-,-,-,-,"53,765 ","47,664 ","6,101 ","29,909 ",-,"17,755 ","6,101 ",2018年,10号西岸壁
,増減,513 ,"-1,458 ","1,971 ",-,-,-,-,-,-,-,513 ,"-1,458 ","1,971 ","-1,584 ",39 ,126 ,"1,932 ",増減,
,2019年,"958,706 ","642,304 ","316,402 ","876,931 ","618,139 ","258,792 ","128,710 ","256,554 ","489,429 ","2,238 ","81,775 ","24,165 ","57,610 ","13,426 ","56,622 ","10,739 ",988 ,2019年,
青海コンテナふ頭（公共）,2018年,"1,039,721 ","677,186 ","362,535 ","951,102 ","657,293 ","293,809 ","136,457 ","290,625 ","520,836 ","3,184 ","88,619 ","19,893 ","68,726 ","11,024 ","65,760 ","8,869 ","2,966 ",2018年,青海コンテナふ頭（公共）
,増減,"-81,015 ","-34,882 ","-46,133 ","-74,171 ","-39,154 ","-35,017 ","-7,747 ","-34,071 ","-31,407 ",-946 ,"-6,844 ","4,272 ","-11,116 ","2,402 ","-9,138 ","1,870 ","-1,978 ",増減,
,2019年,"729,377 ","477,367 ","252,010 ","704,481 ","470,436 ","234,045 ","117,811 ","233,584 ","352,625 ",461 ,"24,896 ","6,931 ","17,965 ","5,645 ","17,965 ","1,286 ",-,2019年,
青海コンテナふ頭(埠頭㈱),2018年,"759,242 ","496,694 ","262,548 ","727,784 ","491,090 ","236,694 ","115,678 ","235,497 ","375,412 ","1,197 ","31,458 ","5,604 ","25,854 ","4,981 ","25,694 ",623 ,160 ,2018年,青海コンテナふ頭(埠頭㈱)
,増減,"-29,865 ","-19,327 ","-10,538 ","-23,303 ","-20,654 ","-2,649 ","2,133 ","-1,913 ","-22,787 ",-736 ,"-6,562 ","1,327 ","-7,889 ",664 ,"-7,729 ",663 ,-160 ,増減,
,2019年,"1,851 ","1,323 ",528 ,"1,851 ","1,323 ",528 ,17 ,-,"1,306 ",528 ,-,-,-,-,-,-,-,2019年,
お台場ライナーふ頭,2018年,"1,798 ","1,717 ",81 ,"1,798 ","1,717 ",81 ,15 ,-,"1,702 ",81 ,-,-,-,-,-,-,-,2018年,お台場ライナーふ頭
,増減,53 ,-394 ,447 ,53 ,-394 ,447 ,2 ,-,-396 ,447 ,-,-,-,-,-,-,-,増減,
,2019年,"2,435,245 ","1,890,828 ","544,417 ","2,239,555 ","1,781,122 ","458,433 ","591,629 ","454,317 ","1,189,493 ","4,116 ","195,690 ","109,706 ","85,984 ","31,460 ","84,763 ","78,246 ","1,221 ",2019年,
大井コンテナふ頭,2018年,"2,438,663 ","1,927,415 ","511,248 ","2,211,949 ","1,810,460 ","401,489 ","612,354 ","395,442 ","1,198,106 ","6,047 ","226,714 ","116,955 ","109,759 ","49,493 ","106,114 ","67,462 ","3,645 ",2018年,大井コンテナふ頭
,増減,"-3,418 ","-36,587 ","33,169 ","27,606 ","-29,338 ","56,944 ","-20,725 ","58,875 ","-8,613 ","-1,931 ","-31,024 ","-7,249 ","-23,775 ","-18,033 ","-21,351 ","10,784 ","-2,424 ",増減,
,2019年,"346,408 ","238,385 ","108,023 ","240,027 ","150,025 ","90,002 ","36,340 ","89,948 ","113,685 ",54 ,"106,381 ","88,360 ","18,021 ","51,587 ","7,096 ","36,773 ","10,925 ",2019年,
その他,2018年,"330,852 ","234,526 ","96,326 ","224,557 ","145,550 ","79,007 ","35,150 ","78,735 ","110,400 ",272 ,"106,295 ","88,976 ","17,319 ","51,729 ","8,808 ","37,247 ","8,511 ",2018年,その他
,増減,"15,556 ","3,859 ","11,697 ","15,470 ","4,475 ","10,995 ","1,190 ","11,213 ","3,285 ",-218 ,86 ,-616 ,702 ,-142 ,"-1,712 ",-474 ,"2,414 ",増減,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
