市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,説明,バリアフリー情報,URL,備考
132217,0000000001,東京都,清瀬市,期日前投票所,キジツゼントウヒョウジョ,東京都清瀬市中里5-842,清瀬市役所,35.785761,139.526422,042-492-5111,,,清瀬市,【投票区域】　全域,優先駐車場有；車イス貸出有;スロープ有;エレベーター有；多目的トイレ有,https://www.city.kiyose.lg.jp/shisetsu/sisetu/1001180.html,"期間：期日前投票期間のみ開設（選挙の種類によって変動有）
時間：午前8時30分から午後8時まで
"
132217,0000000002,東京都,清瀬市,期日前投票所,キジツゼントウヒョウジョ,東京都清瀬市元町1-2-11,清瀬市生涯学習センター,35.772182,139.521154,042-495-7001,,,清瀬市,【投票区域】　全域,車イス貸出有;エレベーター有；多目的トイレ有,https://www.city.kiyose.lg.jp/shisetsu/syogaigakusyu/1001192.html,"期間：期日前投票期間のみ開設（選挙の種類によって変動有）
時間：午前9時30分から午後9時まで
"
132217,0000000003,東京都,清瀬市,第1投票所,ダイイチトウヒョウジョ,東京都清瀬市旭が丘2-8-1,清瀬市立清明小学校,35.796663,139.539587,042-493-4315,,,,"【投票区域】
旭が丘二丁目～六丁目全域",車イス貸出有；簡易スロープ設置,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000004,東京都,清瀬市,第2投票所,ダイニトウヒョウジョ,東京都清瀬市下宿2-524-1,清瀬市立下宿地域市民センター,35.797491,139.533321,042-493-4033,,,,"【投票区域】
旭が丘一丁目全域
下宿一丁目～三丁目全域
中里六丁目全域",優先駐車場有；車イス貸出有；簡易スロープ設置；多目的トイレ有,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000005,東京都,清瀬市,第3投票所,ダイサントウヒョウジョ,東京都清瀬市中里5-842,清 瀬 市 役 所,35.786064,139.526056,042-492-5111,,,,"【投票区域】
上清戸二丁目11～14
中清戸二・四丁目全域
下清戸二・四・五丁目全域
中里三丁目77～79、864の1～912の4
中里五丁目全域",優先駐車場有；車イス貸出有；スロープ有,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000006,東京都,清瀬市,第4投票所,ダイヨントウヒョウジョ,東京都清瀬市元町1-2-11,清瀬市生涯学習センター,35.772182,139.521154,042-495-7001,,,,"【投票区域】
上清戸一丁目全域
上清戸二丁目1～10
元町一丁目全域
元町二丁目1・26～28
中里三丁目1724～1732の11",車イス貸出有;エレベーター有；多目的トイレ有,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000007,東京都,清瀬市,第5投票所,ダイゴトウヒョウジョ,東京都清瀬市松山2-6-25,清瀬市立松山地域市民センター,35.770989,139.514809,042-491-5153,,,,"【投票区域】
松山一丁目1～37
松山二丁目全域
梅園一丁目1",優先駐車場有；車イス貸出有;エレベーター有；多目的トイレ有,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000008,東京都,清瀬市,第6投票所,ダイロクトウヒョウジョ,東京都清瀬市松山3-1-92,清瀬市立清瀬第七小学校,35.767974,139.512557,042-493-4317,,,,"【投票区域】
松山一丁目38～46
松山三丁目全域
竹丘一丁目1～7、15～17",車イス貸出有；簡易スロープ設置,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000009,東京都,清瀬市,第7投票所,ダイナナトウヒョウジョ,東京都清瀬市竹丘1-11-1,清瀬市立竹丘地域市民センター,35.765849,139.51142,042-495-1717,,,,"【投票区域】
竹丘一丁目8～14
竹丘二丁目全域
竹丘三丁目１、10～25",車イス貸出有；多目的トイレ有,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
132217,0000000010,東京都,清瀬市,第8投票所,ダイハチトウヒョウジョ,東京都清瀬市梅園2-9-45,清瀬市立清瀬第六小学校,35.771788,139.504655,042-493-4316,,,,"【投票区域】
竹丘三丁目2～9
梅園一丁目2～4
梅園二丁目全域
梅園三丁目全域
野塩四丁目全域",優先駐車場有；車イス貸出有；簡易スロープ設置,https://www.city.kiyose.lg.jp/siseijouhou/senkyo/touhyoujo/1004883.html,"期間：選挙日のみ開設
時間：午前7時から午後8時まで"
