"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2024-08-28 16:40:32","きらきらプラザ新橋","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/sonota/sonota/02.html","芝地区","","港区新橋六丁目4番2号","電話番号:03-3438-0421
ファックス番号:03-3438-0422","・新橋区民協働スペース
月曜から土曜　午前9時から午後8時
ただし、夜間の貸し出しがない場合は、午後5時まで

・あっぴぃ新橋
子育てひろば　午前10時から午後6時
乳幼児一時預かり　午前8時30分から午後6時30分","・新橋区民協働スペース
年末年始(12月29日から1月3日)
国民の祝日に関する法律に定める休日
臨時休館日

・あっぴぃ新橋
年末年始(12月29日から1月3日)","1階、4階　新橋区民協働スペース
芝地区における区民等の自主的な活動を支援することにより、区と区民等との協働関係を促進し、地域の課題をともに考え解決するための活動に利用できます。

2階、3階　あっぴぃ新橋","","JR:新橋駅　烏森出口　徒歩10分
地下鉄:都営三田線　御成門駅　A4出口　徒歩7分","ちぃばす:芝ルート　愛宕警察　徒歩3分","","","","","","","","","","","","","35.662317","139.754025",""
"2021-07-14 13:15:49","東麻布二丁目複合施設","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/01.html","麻布地区","","東麻布2-1-1","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/building_image_002.jpg","","","","","","","","","","35.658298","139.742729",""
"2021-07-14 13:30:10","赤坂コミュニティぷらざ","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/02.html","赤坂地区","","赤坂4-18-13","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/building_image_003.jpg","","","","","","","","","","35.674772","139.731362",""
"2021-07-14 13:51:15","赤坂九丁目施設","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/03.html","赤坂地区","","赤坂9-4-2","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/building_image_005.jpg","","","","","","","","","","35.668319","139.729766",""
"2021-08-02 12:01:37","ゆかしの杜","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/04.html","高輪地区","","白金台4-6-2","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/building_image_010.jpg","","","","","","","","","","35.639108","139.726485",""
"2021-08-02 14:57:57","みなとパーク芝浦","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/05.html","芝浦港南地区","","芝浦1-16-1","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/park-01.jpg","みなとパーク芝浦の外観","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/1608-minatopark-map.png","みなとパーク芝浦の地図","","","","","","","35.646616","139.751724",""
"2021-08-10 15:21:02","さんぽーと港南","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/06.html","芝浦港南地区","","港南4-3-7","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/building_image_012.jpg","","","","","","","","","","35.631261","139.749673",""
"2024-08-28 16:44:34","プラザ神明","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/sonota/sonota03.html","芝地区","竣工年等：H24(2012)竣工
施設名称：神明いきいきプラザ、神明保育園、神明子ども中高生プラザ","浜松町1-6-7","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sonota/images/building_image_021.jpg","","","","","","","","","","35.658691","139.757702",""
"2023-04-11 14:54:55","神応ほっとプラザ","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/sonota/sonota06.html","高輪地区","","港区白金六丁目9番5号","","","","","","","","","","","","","","","","","","","","35.643652877365206","139.72457721175044",""
"2024-03-25 17:30:39","札の辻スクエア","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/07.html","芝地区","","港区芝五丁目36番4号","","","","","","JR田町駅三田口（西口）徒歩4分

都営地下鉄三田駅A3出口徒歩4分又はA4出口徒歩3分","ちぃばす芝ルート・田町ルート（田町駅東口行）「田町駅西口」徒歩3分

都営交通「田町駅前」徒歩4分","駐車台数：普通車／32台、ハイルーフ／20台
※自動二輪車の駐車場はありません。
利用日：1月1日及び臨時の全館休館日を除く通年

利用時間：午前8時から午後10時まで

駐車料金：30分あたり300円
無料措置：
（1）港区立産業振興センター及び港区立三田図書館利用者は、最初の1時間まで無料。ただし、障害者の乗車する車両は無料。
（2）産業振興課・観光政策担当及び図書文化財課来庁者は、滞在時間分まで無料
利用方法：利用する窓口で、駐車券の無料措置認証を受けてください。","駐輪台数：機械式／364台、平置き式／22台、原動機付自転車（125cc以下）／7台
※原動機付自転車置場は駐車場内にあります。
※令和6年3月20日より対象車両が50ccから125cc以下になりました。

利用日：1月1日及び臨時の全館休館日を除く通年

利用時間：午前8時から午後10時まで

駐輪料金：無料

※利用方法の詳細は関連リンク「札の辻スクエア駐輪場の利用方法のご案内」をクリックしてください。","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/220608-01.png","札の辻スクエアの外観","","","","","","","","","35.64522504360484","139.74476441968093",""
"2023-06-27 14:09:25","港区子ども家庭総合支援センター（ミナトイク）","009021000000","複合施設","","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/08.html","赤坂地区","","港区南青山五丁目7番11号","","","","","","東京メトロ銀座線・半蔵門線・千代田線　表参道駅 B 3出口 徒歩3分","都営バス 渋88 「南青山六丁目」下車4分
ちぃばす 青山ルート 「南青山六丁目」下車5分
ちぃばす 青山ルート 「青南小学校」下車6分","障害者用駐車スペースあり","施設利用者専用駐輪場あり","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/230522-02.png","港区子ども家庭総合支援センター（ミナトイク）の外観","https://www.city.minato.tokyo.jp/shisetsu/fukugo/fukugo/images/230606-01.png","港区子ども家庭総合支援センター（ミナトイク）の地図","","","","","","","35.662774","139.713122",""

"港区施設情報 複合施設","Ver20240904"
