"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2023-06-26 11:01:42","港南小学校屋内プール","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/01.html","芝浦港南地区","","港区港南四丁目3番28号　港区立港南小学校1階","港南小学校屋内プール
電話番号：03-5460-9506
ファックス番号：03-5460-9506
（プール開放開始時刻30分前から終了時間まで）

生涯学習推進課スポーツ振興係
電話番号：03-3578-2750～2753
ファックス番号：03-3578-2749","","","","","","","","","","","","","","","","","","","35.62957","139.749656",""
"2023-06-26 11:52:58","高陵中学校屋内プール","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/02.html","麻布地区","","港区西麻布四丁目14番8号　港区立高陵中学校地下2階","高陵中学校屋内プール
電話番号：03-5464-7749
（プール開放開始時刻30分前から終了時間まで）

生涯学習推進課スポーツ振興係
電話番号：03-3578-2750～2753
ファックス番号：03-3578-2749","","","","","","","","","","","","","","","","","","","35.657139","139.720463",""
"2023-06-26 11:05:41","芝浦南ふ頭公園運動広場（かいがんぱ～く）","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/03.html","芝浦港南地区","","港区海岸三丁目33番20号","電話：03-3452-4151","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/images/shibauraminamiundou.png","","","","","","","","","","35.637322","139.759891",""
"2024-01-24 11:25:26","港区スポーツセンター","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/04.html","芝浦港南地区","","港区芝浦一丁目16番1号　みなとパーク芝浦3～8階","電話：03-3452-4151
ファックス：03-3452-4920","","","","","JR田町駅東口徒歩5分
都営地下鉄三田駅A6出口徒歩6分","ちぃばす芝ルート・芝浦港南ルート（品川駅港南口行）「みなとパーク芝浦」徒歩0分、芝浦港南ルート（田町駅東口行）「芝浦一丁目」徒歩4分

お台場レインボーバス「田町駅東口」徒歩6分

都営交通「田町駅東口」徒歩7分","駐車台数：自動車／189台、自動二輪車／20台（一部、庁有車等の専用）
※原動機付自転車は、1階専用駐車場利用で無料

利用日：年末年始及び臨時の全館休館日を除く通年

利用時間：午前7時から午後11時まで

駐車料金：30分あたり自動車250円、自動二輪車50円
（当日最大料金　自動車2,500円、自動二輪車800円）
無料措置：
（1）みなとパーク芝浦施設利用者は、最初の2時間まで無料。ただし、障害者の乗車する車両は、最初の3時間まで無料
※福祉喫茶カフェフルールのご利用の際も無料措置の対象となります。
※コンビニエンスストアでの住民票等のコンビニ交付や自動交付機利用も対象になります。
（2）区の事業運営に協力する場合は、対象時間無料
※コンビニエンスストアのみを利用する場合は、駐車料金の無料措置はありません。

利用方法：利用する窓口で、駐車券の無料措置認証を受けてください。
住民票等のコンビニ交付や夜間及び土・日・祝日の自動交付機利用の場合は、防災センターで無料措置認証を受けてください。","駐輪台数：一般利用／265台
※別に原動機付自転車（50cc未満）駐車場あり／10台

利用日：年末年始及び臨時の全館休館日を除く通年

利用時間：午前8時から午後11時まで

駐輪料金：無料","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/images/park-01.jpg","港区スポーツセンターの外観","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/images/1608-minatopark-map.png","港区スポーツセンターの地図","","","","","","","35.646408","139.751501",""
"2023-05-16 16:50:37","埠頭少年野球場","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/05.html","芝浦港南地区","","港区海岸三丁目14番34号","電話番号：03-3451-3956
ファックス番号：03-3451-3956","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/images/futoukyuzyou.png","","","","","","","","","","35.641684","139.755597",""
"2023-05-16 17:10:12","麻布運動場","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/06.html","麻布地区","","港区南麻布五丁目6番33号","電話番号：03-3446-6879
ファックス番号：03-3446-8679","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/images/azabuundou.png","","","","","","","","","","35.652458","139.727731",""
"2023-05-16 16:49:08","青山運動場","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/07.html","赤坂地区","","港区南青山二丁目21番12号","電話番号：03-3405-8383
ファックス番号：03-3405-1259","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/images/aoyamaundou.png","","","","","","","","","","35.668957","139.718596",""
"2023-05-23 16:16:38","芝浦中央公園運動場（芝浦中央公園C面）","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/08.html","芝浦港南地区","","港区港南一丁目4番1号","電話番号：03-3450-6343
ファックス番号：03-3450-6348","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/images/shibauratyuouundou.png","","","","","","","","","","35.634584","139.746319",""
"2023-05-16 16:51:56","氷川武道場","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/10.html","赤坂地区","","港区赤坂六丁目6番14号","電話番号：03-5561-7829
ファックス番号：03-5561-7835","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/images/hikawabutou.png","","","","","","","","","","35.669742","139.73769",""
"2023-06-26 11:27:14","本村小学校屋内プール","009012001000","スポーツ・健康増進施設・公衆浴場","スポーツ施設","https://www.city.minato.tokyo.jp/shisetsu/sport/sport/11.html","麻布地区","","港区南麻布三丁目9番33号　港区立本村小学校地下1階","本村小学校屋内プール
電話番号：03-5420-0980
（プール開放開始時刻30分前から終了時間まで）

生涯学習推進課スポーツ振興係
電話番号：03-3578-2750～2753
ファックス番号：03-3578-2749","","","","","","","","","","","","","","","","","","","35.649869","139.729882",""
