"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","種別","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","アクセス方法","駐車場情報","電話番号","内線番号","FAX番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","団体名","認可等年月日","収容定員","受入年齢","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","一時預かりの有無","子供預かり料金種別","子供預かり料金","子供預かり料金備考","子供預かり開所時間","子供預かり閉所時間","病児保育の有無","授乳室","おむつ替えコーナー","飲食可否","ベビーカー貸出","ベビーカー利用","URL","画像","画像_ライセンス","備考"
"131083","131083400001","江東区","森下児童館","モリシタジドウカン","","児童館","131083","","東京都江東区森下3-14-6","東京都","江東区","森下3丁目","14-6","","35.686015","139.803001","","","都営新宿線「森下駅」「菊川駅」より徒歩7分、都バス「高橋」「菊川一丁目」下車徒歩5分","","(03)3635-1535","","","","","","1350004","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281050/kodomo/hokago/jidokan/8756.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15008.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400002","江東区","古石場児童館","フルイシバジドウカン","","児童館","131083","","東京都江東区古石場1-11-11","東京都","江東区","古石場1丁目","11-11","","35.669308","139.794756","","","東京メトロ東西線・都営大江戸線「門前仲町駅」より徒歩6分、JR京葉線「越中島駅」より徒歩5分、都バス「不動尊前」下車徒歩6分","","(03)3641-9532","","","","","","1350045","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281051/kodomo/hokago/jidokan/27259.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15010.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400003","江東区","塩浜児童館","シオハマジドウカン","","児童館","131083","","東京都江東区塩浜2-5-20塩浜福祉プラザ2階","東京都","江東区","塩浜2丁目","5-20 塩浜福祉プラザ2階","","35.661860","139.805430","","","都バス「塩浜二丁目」下車徒歩1分","","(03)3647-3902","","","","","","1350043","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281052/kodomo/hokago/jidokan/8759.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15011.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400004","江東区","豊洲児童館","トヨスジドウカン","","児童館","131083","","東京都江東区豊洲4-10-4-111","東京都","江東区","豊洲4丁目","10-4-111","","35.653568","139.802955","","","東京メトロ有楽町線「豊洲駅」より徒歩10分、都バス「豊洲四丁目」下車徒歩8分","","(03)3531-2079","","","","","","1350061","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281053/kodomo/hokago/jidokan/8760.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15012.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400005","江東区","辰巳児童館","タツミジドウカン","","児童館","131083","","東京都江東区辰巳1-1-36","東京都","江東区","辰巳1丁目","1-36","","35.647534","139.808988","","","東京メトロ有楽町線「辰巳駅」より徒歩2分、都バス「辰巳団地」下車徒歩5分","","(03)3521-3261","","","","","","1350053","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281054/kodomo/hokago/jidokan/8762.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15014.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400006","江東区","東陽児童館","トウヨウジドウカン","","児童館","131083","","東京都江東区東陽5-16-13","東京都","江東区","東陽5丁目","16-13","","35.671372","139.811804","","","東京メトロ東西線「木場駅」より徒歩8分、「東陽町駅」より徒歩10分、都バス「東陽三丁目」「東陽五丁目」下車徒歩3分","1台分","(03)3647-8190","","","","","","1350016","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281055/2701120.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15016.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400007","江東区","亀戸第三児童館","カメイドダイサンジドウカン","","児童館","131083","","東京都江東区亀戸7-39-9亀戸図書館3階","東京都","江東区","亀戸7丁目","39-9 亀戸図書館3階","","35.696971","139.839316","","","都バス「亀戸九丁目」下車徒歩1分","3台分(内1台は身体障害者車両用）","(03)3636-5341","","","","","","1360071","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281056/2701150.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15019.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400008","江東区","大島児童館","オオジマジドウカン","","児童館","131083","","東京都江東区大島7-28-1-104","東京都","江東区","大島7丁目","28-1-104","","35.693272","139.840249","","","都営新宿線「東大島駅」より徒歩10分、都バス「大島七丁目」下車徒歩5分","","(03)3682-9494","","","","","","1360072","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281057/kodomo/hokago/jidokan/8768.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15020.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400009","江東区","大島第二児童館","オオジマダイニジドウカン","","児童館","131083","","東京都江東区大島4-5-1総合区民センター5階","東京都","江東区","大島4丁目","5-1 総合区民センター5階","","35.689094","139.826873","","","都営新宿線「西大島駅」より徒歩1分、都バス「西大島駅」下車徒歩1分","20台分（内1台は身体障害者車両用）、最初の30分無料、以後20分毎に100円（最大料金なし）","(03)3637-2591","","","","","","1360072","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281058/kodomo/hokago/jidokan/jidoukan2gatu.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15021.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400010","江東区","東砂児童館","ヒガシスナジドウカン","","児童館","131083","","東京都江東区東砂7-15-3","東京都","江東区","東砂7丁目","15-3","","35.674513","139.839723","","","都バス「旧葛西橋」下車徒歩3分","","(03)3646-0462","","","","","","1360074","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281060/kodomo/hokago/jidokan/8771.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15023.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400011","江東区","東砂第二児童館","ヒガシスナダイニジドウカン","","児童館","131083","","東京都江東区東砂2-13-13","東京都","江東区","東砂2丁目","13-13","","35.685978","139.841607","","","都バス「東砂1丁目」下車徒歩5分","","(03)3646-1814","","","","","","1360074","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281061/kodomo/hokago/jidokan/8772.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15024.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400012","江東区","南砂児童館","ミナミスナジドウカン","","児童館","131083","","東京都江東区南砂2-3-17","東京都","江東区","南砂2丁目","3-17","","35.671091","139.823217","","","都バス「江東運転免除試験場前」下車徒歩2分","","(03)3649-8507","","","","","","1360076","","","","","","火水木金土","09:00:00","18:00:00","こどもの日（9:00～18:00）は開館。第二・第四日曜日は開館（9:00～17:00、春夏冬休み中は18:00まで）。月曜日、第一・第三・第五日曜日、祝日（こどもの日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","18:00:00","","","","","","","https://www.city.koto.lg.jp/281062/kodomo/hokago/jidokan/minamisuna9gatu.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15025.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400013","江東区","平野児童館","ヒラノジドウカン","","児童館","131083","","東京都江東区平野1-2-3","東京都","江東区","平野1丁目","2-3","","35.678439","139.798597","","","東京メトロ東西線「門前仲町駅」より徒歩15分、東京メトロ半蔵門線・都営大江戸線「清澄白河駅」より徒歩7分、都バス「清澄白河」下車徒歩8分・「平野一丁目」下車徒歩1分","深川ふれあいセンター・長寿サポートセンターと共用","(03)3643-1903","","","","","","1350023","","","","","","月火水木金土","09:00:00","19:00:00","こどもの日・敬老の日は開館（9:00～18:00）。第一・第三・第五日曜日は開館（9:00～18:00）。第二・第四日曜日、祝日（こどもの日・敬老の日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","19:00:00","","","","","","","https://www.city.koto.lg.jp/281012/kodomo/hokago/jidokan/8757.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15009.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400014","江東区","東雲児童館","シノノメジドウカン","","児童館","131083","","東京都江東区東雲2-4-4-102","東京都","江東区","東雲2丁目","4-4-102","","35.643384","139.799215","","","臨海副都心線「東雲駅」より徒歩10分、都バス「深川車庫前」下車徒歩5分","","(03)3529-1795","","","","","","1350062","","","","","","月火水木金土","09:00:00","19:00:00","こどもの日・敬老の日は開館（9:00～18:00）。第一・第三・第五日曜日は開館（9:00～18:00）。第二・第四日曜日、祝日（こどもの日・敬老の日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","19:00:00","","","","","","","https://www.city.koto.lg.jp/281012/kodomo/hokago/jidokan/8761.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15013.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400015","江東区","千田児童館","センダジドウカン","","児童館","131083","","東京都江東区千田21-18","東京都","江東区","千田","21-18","","35.681053","139.816542","","","都バス「千田」下車徒歩3分・「扇橋二丁目」下車徒歩5分","2台分(内1台は身体障害者車両用）","(03)3647-0108","","","","","","1350013","","","","","","月火水木金土","09:00:00","19:00:00","こどもの日・敬老の日は開館（9:00～18:00）。第一・第三・第五日曜日は開館（9:00～18:00）。第二・第四日曜日、祝日（こどもの日・敬老の日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","19:00:00","","","","","","","https://www.city.koto.lg.jp/281012/kodomo/hokago/jidokan/8763.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15015.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
"131083","131083400016","江東区","亀戸児童館","カメイドジドウカン","","児童館","131083","","東京都江東区亀戸2-1-19","東京都","江東区","亀戸2丁目","1-19","","35.697753","139.821688","","","JR総武線「亀戸駅」より徒歩5分、都バス「亀戸駅」下車徒歩5分・「亀戸駅通り」下車徒歩7分","身体障害者車両用","(03)3685-5944","","","","","","1360071","","","","","","月火水木金土","09:00:00","19:00:00","こどもの日・敬老の日は開館（9:00～18:00）。第一・第三・第五日曜日は開館（9:00～18:00）。第二・第四日曜日、祝日（こどもの日・敬老の日を除く）、年末年始（12/29～1/3）は利用不可。","無","無料","","","09:00:00","19:00:00","","","","","","","https://www.city.koto.lg.jp/281012/kodomo/hokago/jidokan/8765.html","https://www.city.koto.lg.jp/281012/shisetsuannai/kyoiku/jidokan/jidokan/15017.html","本サイト上の文書・画像などの無断使用・転載、二次利用を禁止します。",""
